# [1]Indel length	[2]Count
-60	2447
-59	40
-58	95
-57	57
-56	117
-55	62
-54	125
-53	62
-52	128
-51	87
-50	156
-49	141
-48	198
-47	108
-46	152
-45	139
-44	223
-43	114
-42	209
-41	142
-40	386
-39	184
-38	310
-37	186
-36	468
-35	236
-34	399
-33	255
-32	615
-31	324
-30	789
-29	409
-28	926
-27	488
-26	923
-25	700
-24	1536
-23	644
-22	1253
-21	814
-20	2481
-19	952
-18	2221
-17	1209
-16	3787
-15	2383
-14	3623
-13	2081
-12	7632
-11	2752
-10	7857
-9	4296
-8	13584
-7	5483
-6	16268
-5	15123
-4	50454
-3	35203
-2	92466
-1	230417
1	233656
2	91213
3	33222
4	48399
5	14154
6	15939
7	5191
8	13358
9	4158
10	7292
11	2519
12	7374
13	1872
14	3300
15	2184
16	3624
17	1040
18	2106
19	845
20	2492
21	778
22	1172
23	606
24	1476
25	660
26	854
27	489
28	856
29	343
30	693
31	275
32	580
33	240
34	395
35	259
36	405
37	203
38	249
39	185
40	334
41	133
42	204
43	110
44	156
45	120
46	146
47	102
48	191
49	118
50	123
51	77
52	114
53	77
54	120
55	63
56	100
57	61
58	94
59	65
60	2543
