# [1]Indel length	[2]Count
-60	2445
-59	48
-58	72
-57	55
-56	107
-55	61
-54	104
-53	55
-52	116
-51	78
-50	157
-49	142
-48	189
-47	116
-46	173
-45	123
-44	200
-43	125
-42	209
-41	153
-40	373
-39	164
-38	284
-37	213
-36	432
-35	254
-34	409
-33	288
-32	669
-31	305
-30	757
-29	358
-28	878
-27	479
-26	929
-25	695
-24	1514
-23	656
-22	1265
-21	815
-20	2489
-19	942
-18	2184
-17	1140
-16	3670
-15	2338
-14	3551
-13	2093
-12	7594
-11	2797
-10	7630
-9	4277
-8	13368
-7	5491
-6	16024
-5	15098
-4	50260
-3	34606
-2	91353
-1	228537
1	231640
2	90136
3	32483
4	47440
5	13953
6	15733
7	5145
8	13290
9	3936
10	7313
11	2491
12	7201
13	1833
14	3198
15	2196
16	3597
17	1057
18	2060
19	856
20	2401
21	719
22	1184
23	602
24	1448
25	597
26	791
27	458
28	846
29	316
30	658
31	303
32	545
33	242
34	372
35	264
36	388
37	174
38	252
39	160
40	332
41	112
42	214
43	114
44	169
45	121
46	147
47	95
48	165
49	103
50	136
51	97
52	134
53	73
54	114
55	83
56	97
57	56
58	85
59	59
60	2511
