# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.58
-58	0.60
-57	0.60
-56	0.58
-55	0.57
-54	0.63
-53	0.60
-52	0.62
-51	0.56
-50	0.58
-49	0.55
-48	0.62
-47	0.59
-46	0.67
-45	0.62
-44	0.62
-43	0.58
-42	0.64
-41	0.65
-40	0.61
-39	0.61
-38	0.66
-37	0.60
-36	0.65
-35	0.60
-34	0.63
-33	0.62
-32	0.64
-31	0.64
-30	0.64
-29	0.61
-28	0.64
-27	0.63
-26	0.66
-25	0.63
-24	0.64
-23	0.62
-22	0.65
-21	0.63
-20	0.62
-19	0.65
-18	0.64
-17	0.66
-16	0.63
-15	0.63
-14	0.65
-13	0.67
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.62
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.60
10	0.56
11	0.61
12	0.57
13	0.61
14	0.55
15	0.58
16	0.57
17	0.62
18	0.57
19	0.63
20	0.56
21	0.64
22	0.57
23	0.62
24	0.58
25	0.59
26	0.57
27	0.63
28	0.60
29	0.62
30	0.57
31	0.67
32	0.60
33	0.61
34	0.59
35	0.60
36	0.62
37	0.65
38	0.59
39	0.60
40	0.60
41	0.62
42	0.60
43	0.60
44	0.62
45	0.57
46	0.56
47	0.66
48	0.60
49	0.61
50	0.64
51	0.71
52	0.64
53	0.62
54	0.62
55	0.60
56	0.66
57	0.72
58	0.61
59	0.68
60	0.65
