# [1]Indel length	[2]Count
-60	2525
-59	43
-58	88
-57	55
-56	106
-55	61
-54	99
-53	57
-52	115
-51	92
-50	168
-49	153
-48	206
-47	92
-46	160
-45	126
-44	207
-43	118
-42	229
-41	140
-40	391
-39	178
-38	304
-37	213
-36	442
-35	229
-34	403
-33	257
-32	653
-31	337
-30	764
-29	374
-28	1007
-27	489
-26	894
-25	676
-24	1617
-23	620
-22	1299
-21	845
-20	2506
-19	994
-18	2321
-17	1238
-16	3878
-15	2424
-14	3703
-13	2111
-12	7780
-11	2850
-10	8031
-9	4434
-8	13836
-7	5545
-6	16638
-5	15340
-4	51399
-3	36081
-2	94164
-1	234620
1	237506
2	92505
3	33788
4	48709
5	14137
6	15874
7	5179
8	13593
9	4088
10	7444
11	2511
12	7303
13	1876
14	3343
15	2228
16	3744
17	1088
18	2124
19	861
20	2461
21	778
22	1214
23	584
24	1473
25	652
26	855
27	435
28	865
29	339
30	744
31	309
32	590
33	227
34	369
35	248
36	397
37	200
38	274
39	161
40	349
41	116
42	199
43	123
44	169
45	120
46	155
47	92
48	182
49	104
50	128
51	87
52	145
53	75
54	131
55	72
56	120
57	61
58	87
59	66
60	2665
