# [1]Indel length	[2]Count
-60	2411
-59	42
-58	77
-57	55
-56	101
-55	62
-54	110
-53	51
-52	123
-51	91
-50	169
-49	164
-48	196
-47	120
-46	151
-45	124
-44	184
-43	103
-42	234
-41	136
-40	337
-39	196
-38	277
-37	199
-36	410
-35	230
-34	400
-33	254
-32	625
-31	327
-30	783
-29	375
-28	893
-27	492
-26	859
-25	712
-24	1470
-23	632
-22	1246
-21	767
-20	2519
-19	959
-18	2159
-17	1145
-16	3692
-15	2350
-14	3598
-13	2110
-12	7466
-11	2699
-10	7567
-9	4153
-8	13217
-7	5377
-6	16100
-5	14924
-4	49747
-3	34346
-2	90591
-1	227056
1	230380
2	89310
3	32494
4	47410
5	13898
6	15463
7	5032
8	13009
9	3996
10	6961
11	2543
12	7090
13	1759
14	3168
15	2102
16	3577
17	1043
18	2046
19	824
20	2388
21	738
22	1133
23	529
24	1361
25	624
26	789
27	454
28	846
29	294
30	672
31	287
32	552
33	227
34	345
35	266
36	377
37	169
38	238
39	149
40	290
41	127
42	181
43	114
44	153
45	122
46	129
47	113
48	159
49	101
50	132
51	73
52	107
53	59
54	117
55	67
56	95
57	57
58	80
59	55
60	2343
