# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.56
-58	0.53
-57	0.63
-56	0.58
-55	0.57
-54	0.59
-53	0.57
-52	0.64
-51	0.58
-50	0.59
-49	0.56
-48	0.60
-47	0.57
-46	0.66
-45	0.59
-44	0.63
-43	0.58
-42	0.60
-41	0.60
-40	0.60
-39	0.61
-38	0.62
-37	0.61
-36	0.62
-35	0.61
-34	0.64
-33	0.58
-32	0.64
-31	0.61
-30	0.64
-29	0.62
-28	0.63
-27	0.60
-26	0.62
-25	0.64
-24	0.63
-23	0.63
-22	0.64
-21	0.63
-20	0.62
-19	0.64
-18	0.64
-17	0.65
-16	0.63
-15	0.62
-14	0.64
-13	0.66
-12	0.62
-11	0.64
-10	0.63
-9	0.64
-8	0.62
-7	0.63
-6	0.62
-5	0.62
-4	0.62
-3	0.62
-2	0.63
-1	0.67
1	0.66
2	0.62
3	0.62
4	0.62
5	0.61
6	0.58
7	0.57
8	0.57
9	0.58
10	0.57
11	0.59
12	0.57
13	0.58
14	0.57
15	0.57
16	0.57
17	0.61
18	0.56
19	0.63
20	0.57
21	0.61
22	0.55
23	0.60
24	0.57
25	0.59
26	0.56
27	0.63
28	0.58
29	0.61
30	0.60
31	0.63
32	0.58
33	0.61
34	0.56
35	0.59
36	0.59
37	0.62
38	0.60
39	0.60
40	0.59
41	0.63
42	0.62
43	0.62
44	0.57
45	0.59
46	0.63
47	0.61
48	0.59
49	0.66
50	0.59
51	0.66
52	0.61
53	0.70
54	0.63
55	0.61
56	0.63
57	0.68
58	0.63
59	0.64
60	0.63
