# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.56
-58	0.51
-57	0.60
-56	0.57
-55	0.54
-54	0.54
-53	0.58
-52	0.59
-51	0.52
-50	0.56
-49	0.50
-48	0.57
-47	0.59
-46	0.59
-45	0.55
-44	0.62
-43	0.59
-42	0.57
-41	0.58
-40	0.59
-39	0.56
-38	0.62
-37	0.57
-36	0.60
-35	0.57
-34	0.63
-33	0.57
-32	0.62
-31	0.61
-30	0.60
-29	0.58
-28	0.60
-27	0.60
-26	0.61
-25	0.60
-24	0.61
-23	0.60
-22	0.62
-21	0.61
-20	0.58
-19	0.62
-18	0.61
-17	0.63
-16	0.60
-15	0.60
-14	0.61
-13	0.64
-12	0.60
-11	0.63
-10	0.60
-9	0.62
-8	0.60
-7	0.62
-6	0.60
-5	0.60
-4	0.60
-3	0.60
-2	0.61
-1	0.65
1	0.65
2	0.61
3	0.62
4	0.62
5	0.61
6	0.57
7	0.57
8	0.56
9	0.58
10	0.56
11	0.57
12	0.56
13	0.58
14	0.55
15	0.56
16	0.55
17	0.58
18	0.54
19	0.60
20	0.56
21	0.59
22	0.56
23	0.60
24	0.57
25	0.58
26	0.55
27	0.59
28	0.56
29	0.60
30	0.55
31	0.62
32	0.56
33	0.61
34	0.59
35	0.62
36	0.58
37	0.60
38	0.60
39	0.58
40	0.60
41	0.61
42	0.62
43	0.63
44	0.59
45	0.59
46	0.57
47	0.59
48	0.62
49	0.59
50	0.60
51	0.63
52	0.60
53	0.61
54	0.59
55	0.58
56	0.64
57	0.59
58	0.60
59	0.62
60	0.61
