# [1]Indel length	[2]Count
-60	2648
-59	49
-58	84
-57	55
-56	117
-55	67
-54	110
-53	66
-52	137
-51	93
-50	173
-49	183
-48	211
-47	105
-46	161
-45	123
-44	211
-43	117
-42	229
-41	139
-40	391
-39	194
-38	299
-37	210
-36	488
-35	274
-34	435
-33	298
-32	685
-31	340
-30	760
-29	391
-28	972
-27	506
-26	866
-25	718
-24	1562
-23	653
-22	1316
-21	870
-20	2550
-19	1044
-18	2271
-17	1217
-16	3801
-15	2376
-14	3641
-13	2133
-12	7692
-11	2832
-10	7708
-9	4341
-8	13572
-7	5685
-6	16526
-5	15299
-4	50772
-3	35186
-2	93366
-1	231894
1	236788
2	92548
3	34039
4	49019
5	14564
6	16078
7	5428
8	13766
9	4218
10	7533
11	2744
12	7459
13	1954
14	3402
15	2317
16	3672
17	1164
18	2188
19	902
20	2561
21	830
22	1267
23	634
24	1559
25	684
26	811
27	476
28	926
29	343
30	704
31	328
32	572
33	283
34	366
35	296
36	426
37	215
38	287
39	172
40	353
41	138
42	204
43	130
44	165
45	129
46	141
47	106
48	186
49	118
50	146
51	86
52	134
53	85
54	111
55	87
56	107
57	64
58	81
59	63
60	2826
