# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.55
-58	0.56
-57	0.57
-56	0.57
-55	0.56
-54	0.57
-53	0.61
-52	0.61
-51	0.53
-50	0.58
-49	0.56
-48	0.58
-47	0.60
-46	0.64
-45	0.55
-44	0.64
-43	0.58
-42	0.61
-41	0.62
-40	0.58
-39	0.60
-38	0.63
-37	0.62
-36	0.61
-35	0.61
-34	0.66
-33	0.60
-32	0.64
-31	0.63
-30	0.63
-29	0.63
-28	0.64
-27	0.62
-26	0.65
-25	0.62
-24	0.63
-23	0.63
-22	0.65
-21	0.64
-20	0.62
-19	0.64
-18	0.64
-17	0.66
-16	0.63
-15	0.64
-14	0.64
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.64
5	0.63
6	0.59
7	0.59
8	0.58
9	0.60
10	0.57
11	0.60
12	0.57
13	0.59
14	0.55
15	0.57
16	0.55
17	0.60
18	0.55
19	0.59
20	0.56
21	0.61
22	0.54
23	0.60
24	0.57
25	0.60
26	0.55
27	0.61
28	0.58
29	0.61
30	0.58
31	0.63
32	0.58
33	0.61
34	0.55
35	0.59
36	0.57
37	0.63
38	0.59
39	0.60
40	0.59
41	0.64
42	0.61
43	0.59
44	0.58
45	0.59
46	0.60
47	0.65
48	0.56
49	0.66
50	0.59
51	0.62
52	0.64
53	0.63
54	0.63
55	0.63
56	0.64
57	0.57
58	0.62
59	0.62
60	0.63
