# [1]Indel length	[2]Count
-60	2365
-59	51
-58	77
-57	49
-56	106
-55	63
-54	113
-53	54
-52	146
-51	80
-50	157
-49	152
-48	206
-47	104
-46	154
-45	127
-44	194
-43	113
-42	231
-41	140
-40	371
-39	179
-38	266
-37	198
-36	431
-35	236
-34	403
-33	261
-32	644
-31	330
-30	721
-29	371
-28	922
-27	485
-26	906
-25	660
-24	1477
-23	635
-22	1255
-21	808
-20	2454
-19	969
-18	2221
-17	1163
-16	3724
-15	2344
-14	3545
-13	2083
-12	7624
-11	2671
-10	7660
-9	4221
-8	13447
-7	5385
-6	16199
-5	14984
-4	50343
-3	34784
-2	91733
-1	229355
1	232200
2	90409
3	32862
4	47934
5	13925
6	15660
7	4966
8	13133
9	4031
10	7146
11	2482
12	7109
13	1754
14	3258
15	2134
16	3555
17	1052
18	1987
19	799
20	2295
21	763
22	1102
23	592
24	1474
25	620
26	726
27	438
28	792
29	304
30	657
31	302
32	527
33	247
34	330
35	237
36	374
37	184
38	230
39	162
40	314
41	113
42	181
43	114
44	147
45	119
46	123
47	102
48	166
49	112
50	121
51	76
52	121
53	77
54	115
55	86
56	91
57	65
58	78
59	53
60	2278
