# [1]Indel length	[2]Count
-60	2377
-59	63
-58	83
-57	53
-56	112
-55	61
-54	109
-53	69
-52	114
-51	76
-50	147
-49	130
-48	193
-47	104
-46	155
-45	128
-44	202
-43	118
-42	204
-41	134
-40	362
-39	162
-38	278
-37	223
-36	431
-35	241
-34	395
-33	245
-32	618
-31	304
-30	777
-29	366
-28	926
-27	468
-26	891
-25	687
-24	1491
-23	622
-22	1237
-21	811
-20	2418
-19	951
-18	2141
-17	1120
-16	3730
-15	2333
-14	3582
-13	2087
-12	7399
-11	2753
-10	7609
-9	4247
-8	13323
-7	5463
-6	15901
-5	14971
-4	49795
-3	34392
-2	90269
-1	227286
1	229974
2	88943
3	32351
4	47415
5	13895
6	15284
7	5058
8	12948
9	3925
10	7066
11	2485
12	7130
13	1754
14	3122
15	2162
16	3477
17	1021
18	2007
19	834
20	2389
21	760
22	1123
23	568
24	1423
25	582
26	749
27	432
28	785
29	309
30	672
31	283
32	536
33	250
34	329
35	225
36	378
37	189
38	243
39	153
40	321
41	131
42	198
43	98
44	176
45	119
46	128
47	106
48	159
49	114
50	125
51	66
52	128
53	84
54	110
55	79
56	79
57	51
58	84
59	58
60	2399
