# [1]Indel length	[2]Count
-60	2428
-59	50
-58	88
-57	56
-56	105
-55	63
-54	117
-53	65
-52	112
-51	105
-50	160
-49	156
-48	196
-47	103
-46	148
-45	127
-44	218
-43	121
-42	222
-41	150
-40	383
-39	177
-38	299
-37	213
-36	450
-35	257
-34	403
-33	264
-32	629
-31	332
-30	774
-29	386
-28	892
-27	499
-26	892
-25	701
-24	1528
-23	650
-22	1288
-21	815
-20	2538
-19	990
-18	2192
-17	1216
-16	3815
-15	2386
-14	3665
-13	2089
-12	7690
-11	2727
-10	7935
-9	4332
-8	13602
-7	5586
-6	16313
-5	15281
-4	50881
-3	35256
-2	92628
-1	231092
1	234427
2	91509
3	33214
4	48291
5	13999
6	15717
7	5125
8	13416
9	4137
10	7322
11	2450
12	7245
13	1793
14	3285
15	2237
16	3631
17	1056
18	2057
19	821
20	2430
21	775
22	1147
23	593
24	1428
25	600
26	848
27	460
28	871
29	321
30	680
31	319
32	545
33	238
34	375
35	263
36	406
37	180
38	253
39	172
40	337
41	116
42	207
43	106
44	167
45	137
46	136
47	93
48	174
49	107
50	136
51	80
52	120
53	84
54	117
55	72
56	83
57	64
58	99
59	60
60	2597
