# [1]Indel length	[2]Count
-60	2343
-59	39
-58	97
-57	56
-56	99
-55	48
-54	105
-53	58
-52	103
-51	80
-50	147
-49	129
-48	180
-47	88
-46	149
-45	112
-44	197
-43	115
-42	223
-41	137
-40	340
-39	177
-38	284
-37	187
-36	434
-35	235
-34	391
-33	230
-32	610
-31	330
-30	737
-29	371
-28	914
-27	436
-26	880
-25	671
-24	1454
-23	560
-22	1249
-21	767
-20	2347
-19	931
-18	2137
-17	1106
-16	3660
-15	2244
-14	3478
-13	2050
-12	7481
-11	2645
-10	7523
-9	4095
-8	13146
-7	5347
-6	15730
-5	14876
-4	49273
-3	33901
-2	89386
-1	225154
1	226803
2	87967
3	31878
4	46910
5	13405
6	15094
7	4881
8	12781
9	3813
10	6879
11	2335
12	6903
13	1721
14	3034
15	2097
16	3402
17	978
18	1864
19	781
20	2271
21	727
22	1045
23	520
24	1347
25	561
26	703
27	418
28	768
29	295
30	602
31	278
32	481
33	218
34	300
35	249
36	344
37	161
38	222
39	132
40	291
41	114
42	191
43	123
44	138
45	111
46	135
47	78
48	148
49	107
50	108
51	70
52	99
53	68
54	91
55	67
56	86
57	49
58	79
59	50
60	2070
