# [1]Indel length	[2]Count
-60	2557
-59	31
-58	86
-57	56
-56	101
-55	61
-54	111
-53	54
-52	125
-51	91
-50	168
-49	168
-48	189
-47	111
-46	169
-45	132
-44	236
-43	115
-42	252
-41	142
-40	362
-39	191
-38	304
-37	215
-36	436
-35	268
-34	412
-33	261
-32	632
-31	339
-30	734
-29	382
-28	966
-27	469
-26	936
-25	730
-24	1583
-23	646
-22	1302
-21	862
-20	2510
-19	1003
-18	2258
-17	1232
-16	3742
-15	2478
-14	3707
-13	2088
-12	7719
-11	2811
-10	7946
-9	4393
-8	13665
-7	5554
-6	16581
-5	15241
-4	51113
-3	35555
-2	93107
-1	233531
1	236666
2	92638
3	33585
4	49282
5	14348
6	15983
7	5313
8	13612
9	4230
10	7506
11	2619
12	7506
13	1941
14	3378
15	2211
16	3752
17	1135
18	2194
19	882
20	2506
21	860
22	1233
23	631
24	1499
25	674
26	884
27	457
28	881
29	355
30	743
31	339
32	619
33	257
34	387
35	274
36	414
37	202
38	278
39	181
40	325
41	126
42	204
43	128
44	190
45	127
46	151
47	101
48	193
49	115
50	160
51	90
52	149
53	90
54	130
55	100
56	106
57	80
58	89
59	63
60	2834
