# [1]Indel length	[2]Count
-60	2427
-59	46
-58	79
-57	64
-56	99
-55	60
-54	110
-53	59
-52	129
-51	81
-50	165
-49	154
-48	181
-47	101
-46	158
-45	125
-44	188
-43	113
-42	215
-41	128
-40	371
-39	177
-38	275
-37	200
-36	441
-35	216
-34	411
-33	257
-32	632
-31	332
-30	717
-29	361
-28	923
-27	510
-26	901
-25	694
-24	1466
-23	630
-22	1264
-21	771
-20	2498
-19	960
-18	2214
-17	1215
-16	3683
-15	2352
-14	3556
-13	2086
-12	7570
-11	2704
-10	7683
-9	4161
-8	13224
-7	5452
-6	15930
-5	15007
-4	49860
-3	34496
-2	90566
-1	227507
1	230604
2	89494
3	32506
4	47684
5	14008
6	15626
7	5125
8	13119
9	3971
10	7220
11	2550
12	7093
13	1899
14	3223
15	2213
16	3491
17	1065
18	2039
19	838
20	2362
21	752
22	1152
23	550
24	1404
25	612
26	815
27	438
28	799
29	336
30	651
31	289
32	557
33	243
34	337
35	239
36	358
37	178
38	220
39	148
40	314
41	121
42	188
43	114
44	145
45	128
46	127
47	91
48	159
49	111
50	122
51	78
52	115
53	83
54	117
55	73
56	91
57	61
58	75
59	65
60	2389
