# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.54
-58	0.56
-57	0.61
-56	0.62
-55	0.57
-54	0.60
-53	0.61
-52	0.56
-51	0.56
-50	0.61
-49	0.55
-48	0.61
-47	0.59
-46	0.63
-45	0.60
-44	0.63
-43	0.62
-42	0.60
-41	0.59
-40	0.61
-39	0.62
-38	0.63
-37	0.61
-36	0.63
-35	0.60
-34	0.67
-33	0.62
-32	0.65
-31	0.65
-30	0.64
-29	0.61
-28	0.63
-27	0.63
-26	0.65
-25	0.64
-24	0.64
-23	0.62
-22	0.65
-21	0.63
-20	0.62
-19	0.66
-18	0.64
-17	0.65
-16	0.64
-15	0.63
-14	0.64
-13	0.66
-12	0.63
-11	0.67
-10	0.62
-9	0.66
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.60
10	0.57
11	0.61
12	0.58
13	0.61
14	0.57
15	0.59
16	0.58
17	0.61
18	0.57
19	0.64
20	0.57
21	0.63
22	0.56
23	0.62
24	0.57
25	0.61
26	0.57
27	0.64
28	0.57
29	0.64
30	0.57
31	0.65
32	0.59
33	0.62
34	0.59
35	0.58
36	0.59
37	0.62
38	0.64
39	0.60
40	0.57
41	0.65
42	0.59
43	0.64
44	0.61
45	0.60
46	0.62
47	0.66
48	0.64
49	0.63
50	0.63
51	0.60
52	0.63
53	0.64
54	0.62
55	0.59
56	0.67
57	0.63
58	0.59
59	0.72
60	0.63
