# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.50
-58	0.62
-57	0.54
-56	0.57
-55	0.55
-54	0.57
-53	0.55
-52	0.58
-51	0.58
-50	0.62
-49	0.52
-48	0.61
-47	0.59
-46	0.60
-45	0.59
-44	0.63
-43	0.58
-42	0.61
-41	0.64
-40	0.59
-39	0.59
-38	0.60
-37	0.62
-36	0.63
-35	0.61
-34	0.63
-33	0.60
-32	0.64
-31	0.62
-30	0.65
-29	0.64
-28	0.62
-27	0.60
-26	0.65
-25	0.62
-24	0.63
-23	0.63
-22	0.64
-21	0.65
-20	0.63
-19	0.66
-18	0.64
-17	0.65
-16	0.64
-15	0.63
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.62
8	0.59
9	0.61
10	0.58
11	0.61
12	0.57
13	0.62
14	0.57
15	0.59
16	0.57
17	0.62
18	0.57
19	0.63
20	0.57
21	0.64
22	0.57
23	0.62
24	0.58
25	0.59
26	0.57
27	0.63
28	0.58
29	0.60
30	0.58
31	0.65
32	0.57
33	0.66
34	0.61
35	0.61
36	0.59
37	0.64
38	0.62
39	0.60
40	0.61
41	0.67
42	0.62
43	0.62
44	0.60
45	0.58
46	0.61
47	0.66
48	0.59
49	0.68
50	0.60
51	0.70
52	0.62
53	0.64
54	0.59
55	0.62
56	0.66
57	0.67
58	0.65
59	0.68
60	0.65
