# [1]Indel length	[2]Count
-60	2594
-59	49
-58	69
-57	46
-56	112
-55	69
-54	101
-53	74
-52	129
-51	85
-50	173
-49	141
-48	193
-47	105
-46	152
-45	115
-44	186
-43	122
-42	236
-41	138
-40	357
-39	194
-38	296
-37	200
-36	436
-35	252
-34	384
-33	262
-32	635
-31	326
-30	740
-29	405
-28	908
-27	475
-26	926
-25	676
-24	1563
-23	630
-22	1246
-21	774
-20	2480
-19	935
-18	2189
-17	1188
-16	3786
-15	2278
-14	3586
-13	2035
-12	7691
-11	2755
-10	7681
-9	4359
-8	13340
-7	5496
-6	16155
-5	15086
-4	50474
-3	34980
-2	91868
-1	229674
1	233643
2	90958
3	32760
4	47939
5	13998
6	15701
7	5080
8	13363
9	4025
10	7238
11	2576
12	7181
13	1802
14	3310
15	2195
16	3539
17	1031
18	2045
19	836
20	2412
21	757
22	1111
23	577
24	1418
25	668
26	773
27	443
28	801
29	307
30	686
31	284
32	541
33	241
34	350
35	234
36	388
37	168
38	242
39	138
40	294
41	137
42	188
43	110
44	151
45	104
46	127
47	88
48	155
49	107
50	130
51	70
52	108
53	77
54	101
55	75
56	104
57	48
58	65
59	55
60	2165
