# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.56
-58	0.53
-57	0.59
-56	0.60
-55	0.64
-54	0.57
-53	0.56
-52	0.61
-51	0.57
-50	0.58
-49	0.57
-48	0.60
-47	0.62
-46	0.62
-45	0.60
-44	0.62
-43	0.62
-42	0.64
-41	0.61
-40	0.59
-39	0.60
-38	0.64
-37	0.63
-36	0.62
-35	0.61
-34	0.63
-33	0.63
-32	0.63
-31	0.62
-30	0.66
-29	0.62
-28	0.64
-27	0.61
-26	0.64
-25	0.62
-24	0.63
-23	0.62
-22	0.65
-21	0.63
-20	0.62
-19	0.66
-18	0.65
-17	0.65
-16	0.62
-15	0.65
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.64
-6	0.62
-5	0.62
-4	0.62
-3	0.63
-2	0.63
-1	0.68
1	0.67
2	0.62
3	0.62
4	0.63
5	0.62
6	0.58
7	0.57
8	0.58
9	0.59
10	0.57
11	0.58
12	0.57
13	0.60
14	0.55
15	0.58
16	0.57
17	0.61
18	0.56
19	0.61
20	0.57
21	0.60
22	0.56
23	0.61
24	0.58
25	0.61
26	0.59
27	0.64
28	0.59
29	0.62
30	0.59
31	0.62
32	0.60
33	0.60
34	0.61
35	0.61
36	0.60
37	0.62
38	0.64
39	0.60
40	0.60
41	0.66
42	0.61
43	0.62
44	0.61
45	0.59
46	0.60
47	0.60
48	0.61
49	0.60
50	0.62
51	0.60
52	0.60
53	0.65
54	0.68
55	0.66
56	0.69
57	0.60
58	0.58
59	0.69
60	0.63
