# [1]Indel length	[2]Count
-60	2562
-59	41
-58	74
-57	51
-56	137
-55	46
-54	113
-53	80
-52	118
-51	77
-50	166
-49	138
-48	194
-47	104
-46	153
-45	114
-44	193
-43	109
-42	233
-41	129
-40	405
-39	185
-38	304
-37	202
-36	454
-35	256
-34	389
-33	256
-32	641
-31	299
-30	743
-29	381
-28	932
-27	496
-26	910
-25	679
-24	1507
-23	677
-22	1246
-21	800
-20	2556
-19	917
-18	2216
-17	1224
-16	3804
-15	2298
-14	3591
-13	2105
-12	7587
-11	2832
-10	7643
-9	4357
-8	13468
-7	5526
-6	16428
-5	15131
-4	50848
-3	35648
-2	93128
-1	230017
1	234349
2	92561
3	33861
4	48519
5	14140
6	15955
7	5392
8	13318
9	4135
10	7190
11	2584
12	7186
13	1937
14	3215
15	2205
16	3557
17	1057
18	1997
19	855
20	2329
21	778
22	1138
23	608
24	1398
25	668
26	760
27	454
28	827
29	316
30	650
31	299
32	522
33	243
34	315
35	245
36	394
37	184
38	246
39	164
40	308
41	127
42	204
43	113
44	138
45	136
46	132
47	98
48	173
49	108
50	106
51	89
52	119
53	72
54	98
55	74
56	95
57	63
58	75
59	64
60	2357
