# [1]Indel length	[2]Count
-60	2619
-59	41
-58	71
-57	60
-56	111
-55	65
-54	118
-53	65
-52	130
-51	98
-50	140
-49	151
-48	209
-47	115
-46	152
-45	125
-44	204
-43	105
-42	216
-41	140
-40	385
-39	198
-38	317
-37	209
-36	455
-35	256
-34	410
-33	285
-32	658
-31	314
-30	753
-29	393
-28	942
-27	492
-26	915
-25	701
-24	1606
-23	663
-22	1334
-21	826
-20	2539
-19	979
-18	2211
-17	1171
-16	3821
-15	2343
-14	3567
-13	2141
-12	7637
-11	2798
-10	7706
-9	4334
-8	13400
-7	5570
-6	16199
-5	15123
-4	50423
-3	34966
-2	92162
-1	230587
1	234037
2	90956
3	33283
4	48200
5	13988
6	15631
7	5150
8	13300
9	4079
10	7331
11	2547
12	7125
13	1823
14	3184
15	2197
16	3587
17	1070
18	2073
19	863
20	2384
21	791
22	1110
23	574
24	1469
25	648
26	817
27	456
28	878
29	306
30	661
31	293
32	575
33	229
34	351
35	257
36	390
37	194
38	236
39	168
40	332
41	139
42	185
43	125
44	159
45	117
46	130
47	93
48	178
49	118
50	132
51	78
52	130
53	68
54	128
55	69
56	104
57	71
58	79
59	65
60	2677
