# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.54
-58	0.61
-57	0.59
-56	0.63
-55	0.54
-54	0.60
-53	0.57
-52	0.57
-51	0.62
-50	0.63
-49	0.58
-48	0.58
-47	0.57
-46	0.59
-45	0.58
-44	0.64
-43	0.63
-42	0.61
-41	0.62
-40	0.60
-39	0.59
-38	0.64
-37	0.63
-36	0.65
-35	0.61
-34	0.65
-33	0.61
-32	0.63
-31	0.65
-30	0.64
-29	0.63
-28	0.65
-27	0.62
-26	0.63
-25	0.63
-24	0.63
-23	0.63
-22	0.63
-21	0.64
-20	0.62
-19	0.65
-18	0.65
-17	0.67
-16	0.63
-15	0.63
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.63
-9	0.64
-8	0.62
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.63
5	0.63
6	0.60
7	0.61
8	0.58
9	0.61
10	0.57
11	0.61
12	0.58
13	0.61
14	0.57
15	0.58
16	0.57
17	0.63
18	0.56
19	0.63
20	0.57
21	0.62
22	0.57
23	0.59
24	0.58
25	0.60
26	0.58
27	0.62
28	0.58
29	0.63
30	0.57
31	0.62
32	0.59
33	0.65
34	0.59
35	0.60
36	0.60
37	0.63
38	0.59
39	0.63
40	0.59
41	0.67
42	0.62
43	0.60
44	0.58
45	0.61
46	0.57
47	0.60
48	0.59
49	0.66
50	0.59
51	0.65
52	0.61
53	0.63
54	0.65
55	0.60
56	0.63
57	0.63
58	0.59
59	0.65
60	0.64
