# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.60
-58	0.58
-57	0.63
-56	0.56
-55	0.65
-54	0.63
-53	0.62
-52	0.61
-51	0.58
-50	0.62
-49	0.56
-48	0.59
-47	0.61
-46	0.57
-45	0.60
-44	0.61
-43	0.64
-42	0.60
-41	0.62
-40	0.60
-39	0.58
-38	0.64
-37	0.55
-36	0.62
-35	0.58
-34	0.63
-33	0.63
-32	0.64
-31	0.63
-30	0.63
-29	0.65
-28	0.63
-27	0.59
-26	0.65
-25	0.63
-24	0.62
-23	0.61
-22	0.63
-21	0.63
-20	0.62
-19	0.66
-18	0.64
-17	0.64
-16	0.62
-15	0.63
-14	0.63
-13	0.66
-12	0.63
-11	0.64
-10	0.62
-9	0.64
-8	0.62
-7	0.64
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.58
8	0.57
9	0.58
10	0.56
11	0.58
12	0.56
13	0.58
14	0.54
15	0.56
16	0.56
17	0.60
18	0.55
19	0.61
20	0.55
21	0.59
22	0.56
23	0.59
24	0.56
25	0.58
26	0.53
27	0.61
28	0.57
29	0.59
30	0.56
31	0.61
32	0.56
33	0.61
34	0.58
35	0.57
36	0.58
37	0.63
38	0.59
39	0.57
40	0.57
41	0.65
42	0.61
43	0.58
44	0.57
45	0.58
46	0.63
47	0.64
48	0.59
49	0.65
50	0.60
51	0.62
52	0.58
53	0.63
54	0.62
55	0.62
56	0.60
57	0.61
58	0.61
59	0.68
60	0.62
