# [1]Indel length	[2]Count
-60	2532
-59	42
-58	96
-57	50
-56	106
-55	55
-54	122
-53	50
-52	130
-51	77
-50	157
-49	159
-48	202
-47	104
-46	150
-45	125
-44	199
-43	121
-42	231
-41	138
-40	389
-39	177
-38	308
-37	209
-36	429
-35	239
-34	414
-33	269
-32	633
-31	315
-30	765
-29	387
-28	918
-27	499
-26	909
-25	672
-24	1543
-23	631
-22	1259
-21	814
-20	2630
-19	989
-18	2315
-17	1195
-16	3860
-15	2421
-14	3708
-13	2110
-12	7750
-11	2858
-10	7831
-9	4444
-8	13606
-7	5653
-6	16513
-5	15261
-4	51257
-3	35473
-2	93067
-1	233305
1	236696
2	92901
3	33818
4	48893
5	14472
6	16354
7	5346
8	13802
9	4266
10	7586
11	2695
12	7528
13	1964
14	3416
15	2212
16	3819
17	1114
18	2197
19	953
20	2531
21	823
22	1159
23	621
24	1543
25	685
26	815
27	482
28	894
29	362
30	729
31	320
32	581
33	234
34	388
35	262
36	441
37	191
38	257
39	172
40	362
41	147
42	195
43	135
44	176
45	124
46	157
47	116
48	187
49	110
50	134
51	93
52	129
53	80
54	108
55	89
56	104
57	62
58	79
59	63
60	2745
