# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.57
-58	0.61
-57	0.57
-56	0.55
-55	0.56
-54	0.58
-53	0.62
-52	0.58
-51	0.58
-50	0.60
-49	0.57
-48	0.61
-47	0.59
-46	0.67
-45	0.62
-44	0.64
-43	0.63
-42	0.67
-41	0.65
-40	0.61
-39	0.62
-38	0.63
-37	0.61
-36	0.61
-35	0.59
-34	0.64
-33	0.60
-32	0.65
-31	0.63
-30	0.65
-29	0.63
-28	0.64
-27	0.63
-26	0.64
-25	0.64
-24	0.63
-23	0.64
-22	0.63
-21	0.63
-20	0.62
-19	0.66
-18	0.65
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.64
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.64
6	0.60
7	0.61
8	0.59
9	0.61
10	0.59
11	0.61
12	0.59
13	0.62
14	0.58
15	0.61
16	0.58
17	0.63
18	0.58
19	0.64
20	0.59
21	0.63
22	0.58
23	0.63
24	0.60
25	0.62
26	0.60
27	0.64
28	0.59
29	0.63
30	0.60
31	0.66
32	0.59
33	0.60
34	0.62
35	0.61
36	0.61
37	0.66
38	0.62
39	0.64
40	0.59
41	0.67
42	0.64
43	0.61
44	0.62
45	0.64
46	0.65
47	0.66
48	0.60
49	0.65
50	0.65
51	0.66
52	0.67
53	0.65
54	0.71
55	0.62
56	0.66
57	0.68
58	0.59
59	0.69
60	0.66
