# [1]Indel length	[2]Count
-60	2446
-59	31
-58	86
-57	51
-56	114
-55	55
-54	114
-53	66
-52	110
-51	85
-50	148
-49	138
-48	203
-47	91
-46	147
-45	117
-44	213
-43	103
-42	216
-41	138
-40	360
-39	169
-38	285
-37	201
-36	425
-35	250
-34	382
-33	273
-32	608
-31	309
-30	718
-29	383
-28	899
-27	474
-26	910
-25	658
-24	1474
-23	624
-22	1251
-21	778
-20	2432
-19	917
-18	2183
-17	1116
-16	3739
-15	2292
-14	3466
-13	2001
-12	7513
-11	2751
-10	7483
-9	4268
-8	13206
-7	5393
-6	15858
-5	14995
-4	50057
-3	34446
-2	90690
-1	226582
1	228088
2	88911
3	32163
4	47289
5	13586
6	15242
7	4844
8	12829
9	3899
10	7018
11	2352
12	6993
13	1723
14	3101
15	2038
16	3369
17	1043
18	1894
19	784
20	2295
21	724
22	1067
23	561
24	1340
25	600
26	745
27	428
28	818
29	291
30	624
31	299
32	509
33	244
34	330
35	249
36	371
37	172
38	205
39	146
40	330
41	115
42	182
43	114
44	146
45	122
46	128
47	89
48	154
49	93
50	120
51	70
52	99
53	80
54	116
55	68
56	97
57	48
58	77
59	55
60	2169
