# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.58
-58	0.55
-57	0.57
-56	0.59
-55	0.65
-54	0.59
-53	0.63
-52	0.59
-51	0.59
-50	0.58
-49	0.62
-48	0.60
-47	0.61
-46	0.62
-45	0.60
-44	0.61
-43	0.58
-42	0.63
-41	0.64
-40	0.62
-39	0.59
-38	0.61
-37	0.60
-36	0.63
-35	0.58
-34	0.65
-33	0.62
-32	0.63
-31	0.65
-30	0.63
-29	0.65
-28	0.63
-27	0.62
-26	0.65
-25	0.62
-24	0.63
-23	0.62
-22	0.66
-21	0.62
-20	0.62
-19	0.66
-18	0.63
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.65
-12	0.63
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.63
5	0.62
6	0.59
7	0.60
8	0.58
9	0.59
10	0.57
11	0.59
12	0.57
13	0.61
14	0.57
15	0.58
16	0.56
17	0.62
18	0.55
19	0.61
20	0.56
21	0.60
22	0.58
23	0.62
24	0.59
25	0.58
26	0.57
27	0.62
28	0.59
29	0.60
30	0.59
31	0.63
32	0.59
33	0.63
34	0.56
35	0.61
36	0.60
37	0.64
38	0.62
39	0.61
40	0.59
41	0.63
42	0.65
43	0.61
44	0.58
45	0.60
46	0.63
47	0.61
48	0.61
49	0.64
50	0.62
51	0.63
52	0.63
53	0.62
54	0.65
55	0.62
56	0.61
57	0.59
58	0.59
59	0.60
60	0.63
