# [1]Indel length	[2]Count
-60	2602
-59	33
-58	69
-57	65
-56	105
-55	63
-54	128
-53	64
-52	123
-51	75
-50	150
-49	161
-48	188
-47	106
-46	170
-45	140
-44	225
-43	116
-42	213
-41	144
-40	376
-39	188
-38	313
-37	200
-36	452
-35	243
-34	404
-33	274
-32	646
-31	309
-30	768
-29	366
-28	924
-27	493
-26	916
-25	672
-24	1572
-23	650
-22	1270
-21	829
-20	2526
-19	1006
-18	2263
-17	1246
-16	3824
-15	2432
-14	3643
-13	2119
-12	7696
-11	2723
-10	7752
-9	4457
-8	13613
-7	5627
-6	16365
-5	15278
-4	51291
-3	35541
-2	93360
-1	231987
1	236211
2	92818
3	33784
4	48821
5	14518
6	16009
7	5385
8	13699
9	4179
10	7444
11	2669
12	7393
13	1958
14	3364
15	2292
16	3687
17	1122
18	2125
19	913
20	2483
21	818
22	1163
23	572
24	1479
25	654
26	828
27	487
28	905
29	359
30	719
31	336
32	576
33	257
34	399
35	269
36	420
37	207
38	242
39	169
40	382
41	132
42	206
43	130
44	170
45	125
46	127
47	95
48	193
49	125
50	142
51	84
52	134
53	83
54	124
55	81
56	118
57	66
58	85
59	58
60	2685
