# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.57
-58	0.58
-57	0.58
-56	0.62
-55	0.63
-54	0.60
-53	0.55
-52	0.57
-51	0.58
-50	0.58
-49	0.54
-48	0.57
-47	0.58
-46	0.58
-45	0.58
-44	0.63
-43	0.59
-42	0.63
-41	0.63
-40	0.59
-39	0.58
-38	0.61
-37	0.61
-36	0.63
-35	0.58
-34	0.67
-33	0.62
-32	0.65
-31	0.65
-30	0.65
-29	0.63
-28	0.64
-27	0.63
-26	0.65
-25	0.63
-24	0.64
-23	0.64
-22	0.65
-21	0.64
-20	0.62
-19	0.66
-18	0.65
-17	0.65
-16	0.63
-15	0.65
-14	0.65
-13	0.66
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.64
3	0.65
4	0.64
5	0.64
6	0.60
7	0.63
8	0.59
9	0.62
10	0.59
11	0.63
12	0.59
13	0.63
14	0.59
15	0.60
16	0.59
17	0.64
18	0.58
19	0.65
20	0.58
21	0.62
22	0.58
23	0.66
24	0.59
25	0.59
26	0.59
27	0.64
28	0.60
29	0.64
30	0.58
31	0.65
32	0.61
33	0.63
34	0.60
35	0.62
36	0.60
37	0.64
38	0.63
39	0.63
40	0.62
41	0.68
42	0.66
43	0.60
44	0.63
45	0.63
46	0.62
47	0.63
48	0.65
49	0.70
50	0.64
51	0.69
52	0.64
53	0.68
54	0.69
55	0.67
56	0.61
57	0.68
58	0.63
59	0.64
60	0.66
