# [1]Indel length	[2]Mean VAF
-60	0.54
-59	0.51
-58	0.58
-57	0.56
-56	0.59
-55	0.61
-54	0.56
-53	0.58
-52	0.59
-51	0.58
-50	0.61
-49	0.60
-48	0.59
-47	0.61
-46	0.60
-45	0.59
-44	0.62
-43	0.63
-42	0.60
-41	0.59
-40	0.64
-39	0.61
-38	0.62
-37	0.61
-36	0.62
-35	0.60
-34	0.63
-33	0.64
-32	0.65
-31	0.66
-30	0.66
-29	0.64
-28	0.64
-27	0.63
-26	0.64
-25	0.62
-24	0.65
-23	0.61
-22	0.65
-21	0.63
-20	0.63
-19	0.63
-18	0.64
-17	0.65
-16	0.63
-15	0.63
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.62
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.61
10	0.57
11	0.60
12	0.58
13	0.62
14	0.57
15	0.59
16	0.57
17	0.61
18	0.57
19	0.63
20	0.56
21	0.61
22	0.56
23	0.62
24	0.58
25	0.60
26	0.57
27	0.63
28	0.57
29	0.63
30	0.58
31	0.64
32	0.58
33	0.64
34	0.60
35	0.61
36	0.61
37	0.61
38	0.61
39	0.60
40	0.61
41	0.65
42	0.61
43	0.63
44	0.58
45	0.56
46	0.63
47	0.62
48	0.63
49	0.64
50	0.59
51	0.62
52	0.64
53	0.68
54	0.68
55	0.62
56	0.63
57	0.68
58	0.67
59	0.69
60	0.64
