# [1]Indel length	[2]Count
-60	2606
-59	52
-58	75
-57	54
-56	120
-55	67
-54	112
-53	69
-52	132
-51	86
-50	177
-49	153
-48	201
-47	92
-46	150
-45	130
-44	209
-43	136
-42	245
-41	142
-40	415
-39	188
-38	333
-37	209
-36	458
-35	281
-34	411
-33	265
-32	669
-31	328
-30	788
-29	390
-28	955
-27	538
-26	932
-25	751
-24	1619
-23	660
-22	1379
-21	842
-20	2580
-19	1003
-18	2365
-17	1263
-16	3964
-15	2429
-14	3761
-13	2132
-12	7926
-11	2842
-10	8053
-9	4544
-8	14062
-7	5720
-6	16870
-5	15544
-4	52537
-3	36378
-2	95644
-1	238276
1	241707
2	94683
3	33980
4	49528
5	14472
6	16322
7	5342
8	13876
9	4164
10	7578
11	2591
12	7530
13	1906
14	3302
15	2264
16	3846
17	1104
18	2133
19	865
20	2462
21	789
22	1165
23	601
24	1570
25	687
26	829
27	466
28	894
29	330
30	707
31	308
32	560
33	233
34	378
35	266
36	398
37	187
38	237
39	183
40	339
41	135
42	204
43	116
44	182
45	142
46	142
47	120
48	178
49	129
50	134
51	70
52	127
53	81
54	105
55	79
56	99
57	67
58	81
59	67
60	2670
