# [1]Indel length	[2]Count
-60	2495
-59	38
-58	89
-57	60
-56	116
-55	56
-54	113
-53	60
-52	118
-51	97
-50	172
-49	159
-48	200
-47	109
-46	148
-45	134
-44	215
-43	118
-42	235
-41	154
-40	416
-39	181
-38	345
-37	186
-36	437
-35	260
-34	416
-33	283
-32	645
-31	337
-30	786
-29	363
-28	983
-27	516
-26	898
-25	694
-24	1542
-23	664
-22	1259
-21	804
-20	2475
-19	967
-18	2298
-17	1233
-16	3876
-15	2304
-14	3577
-13	2161
-12	7626
-11	2795
-10	7659
-9	4279
-8	13495
-7	5603
-6	16183
-5	15209
-4	50545
-3	34748
-2	92114
-1	229445
1	233493
2	91332
3	33185
4	48136
5	14107
6	15865
7	5218
8	13459
9	4031
10	7414
11	2538
12	7320
13	1870
14	3238
15	2239
16	3668
17	1090
18	2140
19	831
20	2428
21	793
22	1201
23	613
24	1518
25	657
26	872
27	471
28	904
29	342
30	736
31	315
32	568
33	254
34	393
35	272
36	411
37	198
38	281
39	171
40	350
41	126
42	225
43	115
44	187
45	140
46	154
47	100
48	181
49	113
50	148
51	85
52	132
53	84
54	125
55	80
56	106
57	64
58	89
59	64
60	2724
