# [1]Indel length	[2]Count
-60	2381
-59	42
-58	88
-57	54
-56	115
-55	66
-54	129
-53	70
-52	118
-51	70
-50	155
-49	143
-48	199
-47	106
-46	159
-45	128
-44	201
-43	106
-42	216
-41	146
-40	388
-39	175
-38	294
-37	203
-36	443
-35	242
-34	387
-33	251
-32	650
-31	314
-30	749
-29	386
-28	945
-27	494
-26	934
-25	709
-24	1486
-23	627
-22	1261
-21	803
-20	2513
-19	971
-18	2227
-17	1189
-16	3849
-15	2362
-14	3570
-13	2078
-12	7692
-11	2780
-10	7697
-9	4257
-8	13501
-7	5542
-6	16208
-5	14872
-4	50707
-3	35137
-2	92262
-1	229974
1	232818
2	91272
3	33058
4	48156
5	14012
6	15680
7	5011
8	13326
9	4051
10	7279
11	2484
12	7262
13	1864
14	3226
15	2102
16	3592
17	1026
18	2067
19	822
20	2438
21	777
22	1136
23	562
24	1416
25	650
26	786
27	471
28	910
29	308
30	678
31	286
32	547
33	223
34	353
35	257
36	384
37	189
38	236
39	174
40	319
41	134
42	205
43	126
44	168
45	127
46	133
47	100
48	163
49	113
50	116
51	70
52	131
53	96
54	108
55	72
56	113
57	58
58	73
59	58
60	2370
