# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.49
-58	0.51
-57	0.58
-56	0.63
-55	0.53
-54	0.59
-53	0.55
-52	0.62
-51	0.55
-50	0.61
-49	0.55
-48	0.59
-47	0.60
-46	0.62
-45	0.58
-44	0.60
-43	0.61
-42	0.63
-41	0.62
-40	0.59
-39	0.60
-38	0.60
-37	0.61
-36	0.62
-35	0.60
-34	0.63
-33	0.61
-32	0.64
-31	0.62
-30	0.62
-29	0.65
-28	0.64
-27	0.62
-26	0.64
-25	0.63
-24	0.63
-23	0.62
-22	0.64
-21	0.64
-20	0.62
-19	0.66
-18	0.64
-17	0.65
-16	0.62
-15	0.62
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.61
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.63
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.59
8	0.57
9	0.59
10	0.56
11	0.59
12	0.56
13	0.59
14	0.55
15	0.58
16	0.56
17	0.58
18	0.55
19	0.61
20	0.55
21	0.59
22	0.55
23	0.60
24	0.57
25	0.58
26	0.55
27	0.59
28	0.57
29	0.61
30	0.56
31	0.61
32	0.57
33	0.62
34	0.59
35	0.57
36	0.60
37	0.61
38	0.62
39	0.63
40	0.58
41	0.64
42	0.62
43	0.63
44	0.58
45	0.61
46	0.60
47	0.61
48	0.57
49	0.62
50	0.62
51	0.64
52	0.54
53	0.63
54	0.60
55	0.57
56	0.60
57	0.68
58	0.60
59	0.64
60	0.63
