# [1]Indel length	[2]Count
-60	2527
-59	39
-58	87
-57	60
-56	129
-55	65
-54	130
-53	56
-52	114
-51	78
-50	160
-49	140
-48	198
-47	112
-46	163
-45	139
-44	205
-43	125
-42	230
-41	139
-40	395
-39	194
-38	250
-37	199
-36	423
-35	242
-34	389
-33	260
-32	605
-31	318
-30	722
-29	381
-28	947
-27	501
-26	930
-25	685
-24	1527
-23	643
-22	1214
-21	810
-20	2472
-19	911
-18	2215
-17	1174
-16	3785
-15	2403
-14	3653
-13	2079
-12	7531
-11	2737
-10	7577
-9	4326
-8	13437
-7	5470
-6	16165
-5	15121
-4	50161
-3	34657
-2	91328
-1	228191
1	231813
2	90175
3	32541
4	47524
5	13828
6	15701
7	5137
8	13426
9	3997
10	7276
11	2516
12	7262
13	1850
14	3224
15	2160
16	3608
17	1034
18	2090
19	870
20	2436
21	789
22	1073
23	553
24	1488
25	621
26	795
27	451
28	816
29	319
30	668
31	304
32	558
33	233
34	337
35	251
36	384
37	188
38	227
39	157
40	344
41	118
42	190
43	123
44	158
45	133
46	146
47	105
48	153
49	109
50	141
51	77
52	122
53	91
54	125
55	67
56	96
57	57
58	91
59	55
60	2620
