# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.56
-58	0.57
-57	0.55
-56	0.62
-55	0.63
-54	0.63
-53	0.65
-52	0.60
-51	0.55
-50	0.64
-49	0.57
-48	0.59
-47	0.54
-46	0.60
-45	0.56
-44	0.64
-43	0.60
-42	0.59
-41	0.66
-40	0.61
-39	0.62
-38	0.63
-37	0.62
-36	0.67
-35	0.61
-34	0.64
-33	0.62
-32	0.65
-31	0.65
-30	0.64
-29	0.62
-28	0.63
-27	0.61
-26	0.66
-25	0.64
-24	0.65
-23	0.62
-22	0.65
-21	0.65
-20	0.62
-19	0.68
-18	0.66
-17	0.67
-16	0.63
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.64
3	0.65
4	0.64
5	0.63
6	0.60
7	0.61
8	0.59
9	0.61
10	0.57
11	0.61
12	0.59
13	0.61
14	0.57
15	0.59
16	0.57
17	0.63
18	0.57
19	0.64
20	0.57
21	0.61
22	0.57
23	0.63
24	0.58
25	0.59
26	0.59
27	0.65
28	0.59
29	0.63
30	0.59
31	0.63
32	0.58
33	0.64
34	0.58
35	0.61
36	0.60
37	0.65
38	0.63
39	0.64
40	0.59
41	0.63
42	0.63
43	0.57
44	0.60
45	0.64
46	0.61
47	0.67
48	0.59
49	0.63
50	0.63
51	0.69
52	0.64
53	0.62
54	0.65
55	0.60
56	0.65
57	0.69
58	0.62
59	0.68
60	0.65
