# [1]Indel length	[2]Count
-60	2528
-59	49
-58	83
-57	62
-56	118
-55	62
-54	109
-53	70
-52	103
-51	76
-50	179
-49	154
-48	181
-47	96
-46	150
-45	137
-44	212
-43	124
-42	220
-41	136
-40	370
-39	189
-38	298
-37	199
-36	425
-35	259
-34	439
-33	248
-32	644
-31	332
-30	781
-29	381
-28	959
-27	514
-26	955
-25	699
-24	1528
-23	617
-22	1262
-21	786
-20	2521
-19	987
-18	2227
-17	1191
-16	3742
-15	2380
-14	3639
-13	2093
-12	7650
-11	2819
-10	7790
-9	4274
-8	13400
-7	5427
-6	16098
-5	15148
-4	50239
-3	35066
-2	91765
-1	229362
1	232962
2	90937
3	33146
4	47993
5	14216
6	15628
7	5043
8	13287
9	4085
10	7384
11	2606
12	7143
13	1842
14	3258
15	2218
16	3621
17	1084
18	2045
19	883
20	2426
21	805
22	1199
23	564
24	1464
25	658
26	802
27	468
28	854
29	323
30	698
31	277
32	568
33	248
34	354
35	262
36	370
37	191
38	236
39	168
40	342
41	129
42	188
43	133
44	146
45	110
46	138
47	102
48	164
49	110
50	150
51	79
52	125
53	77
54	116
55	74
56	105
57	61
58	75
59	62
60	2606
