# [1]Indel length	[2]Mean VAF
-60	0.59
-59	0.58
-58	0.61
-57	0.62
-56	0.64
-55	0.69
-54	0.62
-53	0.65
-52	0.63
-51	0.61
-50	0.63
-49	0.57
-48	0.60
-47	0.63
-46	0.60
-45	0.63
-44	0.67
-43	0.65
-42	0.60
-41	0.67
-40	0.62
-39	0.64
-38	0.65
-37	0.62
-36	0.65
-35	0.61
-34	0.68
-33	0.62
-32	0.67
-31	0.65
-30	0.66
-29	0.67
-28	0.66
-27	0.65
-26	0.67
-25	0.63
-24	0.66
-23	0.63
-22	0.67
-21	0.66
-20	0.65
-19	0.68
-18	0.67
-17	0.67
-16	0.66
-15	0.65
-14	0.67
-13	0.67
-12	0.65
-11	0.69
-10	0.65
-9	0.68
-8	0.64
-7	0.68
-6	0.65
-5	0.65
-4	0.65
-3	0.66
-2	0.66
-1	0.70
1	0.69
2	0.65
3	0.67
4	0.66
5	0.66
6	0.62
7	0.65
8	0.60
9	0.64
10	0.60
11	0.65
12	0.60
13	0.66
14	0.60
15	0.62
16	0.60
17	0.67
18	0.59
19	0.67
20	0.60
21	0.65
22	0.61
23	0.66
24	0.61
25	0.62
26	0.63
27	0.66
28	0.62
29	0.65
30	0.62
31	0.65
32	0.64
33	0.63
34	0.64
35	0.64
36	0.64
37	0.70
38	0.65
39	0.60
40	0.63
41	0.64
42	0.67
43	0.62
44	0.65
45	0.63
46	0.68
47	0.65
48	0.66
49	0.67
50	0.65
51	0.63
52	0.61
53	0.68
54	0.66
55	0.68
56	0.63
57	0.67
58	0.69
59	0.67
60	0.66
