# [1]Indel length	[2]Count
-60	2569
-59	38
-58	87
-57	55
-56	106
-55	56
-54	134
-53	55
-52	119
-51	78
-50	165
-49	161
-48	203
-47	99
-46	159
-45	131
-44	217
-43	105
-42	208
-41	142
-40	365
-39	181
-38	291
-37	231
-36	454
-35	263
-34	399
-33	276
-32	596
-31	312
-30	742
-29	374
-28	979
-27	499
-26	908
-25	686
-24	1505
-23	649
-22	1289
-21	801
-20	2568
-19	979
-18	2290
-17	1186
-16	3826
-15	2414
-14	3659
-13	2139
-12	7587
-11	2841
-10	7804
-9	4366
-8	13645
-7	5556
-6	16540
-5	15377
-4	51207
-3	35391
-2	93079
-1	232840
1	236446
2	92005
3	33279
4	48554
5	14243
6	15988
7	5205
8	13675
9	4115
10	7435
11	2493
12	7274
13	1846
14	3344
15	2161
16	3604
17	1069
18	2106
19	867
20	2445
21	790
22	1249
23	543
24	1515
25	647
26	798
27	491
28	836
29	308
30	712
31	314
32	550
33	234
34	354
35	260
36	417
37	199
38	250
39	156
40	321
41	136
42	199
43	127
44	161
45	115
46	157
47	97
48	172
49	113
50	130
51	74
52	115
53	75
54	110
55	84
56	99
57	61
58	73
59	65
60	2641
