# [1]Indel length	[2]Count
-60	2511
-59	46
-58	82
-57	61
-56	112
-55	64
-54	117
-53	70
-52	122
-51	86
-50	166
-49	155
-48	198
-47	109
-46	148
-45	128
-44	209
-43	107
-42	219
-41	146
-40	415
-39	180
-38	293
-37	203
-36	450
-35	248
-34	413
-33	258
-32	621
-31	339
-30	733
-29	373
-28	909
-27	471
-26	926
-25	698
-24	1597
-23	649
-22	1263
-21	855
-20	2485
-19	981
-18	2232
-17	1256
-16	3802
-15	2380
-14	3712
-13	2124
-12	7699
-11	2756
-10	7801
-9	4335
-8	13655
-7	5580
-6	16458
-5	15138
-4	50957
-3	35116
-2	92657
-1	230703
1	234288
2	91718
3	33376
4	48135
5	14275
6	16032
7	5155
8	13501
9	4142
10	7523
11	2555
12	7556
13	1932
14	3353
15	2244
16	3727
17	1126
18	2131
19	918
20	2487
21	821
22	1195
23	623
24	1560
25	656
26	818
27	487
28	866
29	339
30	755
31	281
32	563
33	269
34	385
35	288
36	420
37	221
38	262
39	170
40	353
41	146
42	222
43	130
44	166
45	120
46	162
47	109
48	194
49	131
50	128
51	79
52	132
53	72
54	119
55	86
56	93
57	69
58	83
59	65
60	2817
