# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.52
-58	0.57
-57	0.59
-56	0.59
-55	0.57
-54	0.61
-53	0.60
-52	0.63
-51	0.55
-50	0.61
-49	0.54
-48	0.57
-47	0.54
-46	0.65
-45	0.59
-44	0.62
-43	0.62
-42	0.62
-41	0.63
-40	0.59
-39	0.60
-38	0.64
-37	0.59
-36	0.63
-35	0.61
-34	0.62
-33	0.61
-32	0.62
-31	0.62
-30	0.63
-29	0.62
-28	0.62
-27	0.61
-26	0.64
-25	0.63
-24	0.63
-23	0.61
-22	0.64
-21	0.62
-20	0.61
-19	0.65
-18	0.63
-17	0.65
-16	0.62
-15	0.62
-14	0.63
-13	0.65
-12	0.63
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.64
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.59
12	0.57
13	0.59
14	0.56
15	0.59
16	0.57
17	0.60
18	0.56
19	0.62
20	0.56
21	0.60
22	0.56
23	0.60
24	0.57
25	0.59
26	0.56
27	0.61
28	0.58
29	0.63
30	0.58
31	0.63
32	0.59
33	0.63
34	0.57
35	0.60
36	0.60
37	0.64
38	0.59
39	0.57
40	0.57
41	0.62
42	0.59
43	0.57
44	0.59
45	0.60
46	0.60
47	0.63
48	0.61
49	0.66
50	0.62
51	0.64
52	0.63
53	0.66
54	0.62
55	0.61
56	0.62
57	0.67
58	0.60
59	0.65
60	0.64
