# [1]Indel length	[2]Count
-60	2580
-59	40
-58	73
-57	51
-56	120
-55	69
-54	110
-53	58
-52	131
-51	78
-50	168
-49	147
-48	200
-47	107
-46	166
-45	131
-44	203
-43	105
-42	243
-41	137
-40	395
-39	190
-38	292
-37	213
-36	438
-35	260
-34	402
-33	243
-32	642
-31	321
-30	764
-29	374
-28	922
-27	508
-26	905
-25	736
-24	1571
-23	669
-22	1268
-21	820
-20	2555
-19	999
-18	2226
-17	1226
-16	3780
-15	2447
-14	3703
-13	2142
-12	7720
-11	2813
-10	7885
-9	4419
-8	13613
-7	5610
-6	16265
-5	15374
-4	50967
-3	35275
-2	92952
-1	232161
1	235572
2	92603
3	33747
4	48590
5	14507
6	16043
7	5300
8	13680
9	4145
10	7592
11	2701
12	7477
13	1945
14	3456
15	2340
16	3868
17	1138
18	2211
19	897
20	2508
21	823
22	1265
23	622
24	1543
25	633
26	887
27	525
28	888
29	333
30	763
31	290
32	616
33	244
34	373
35	266
36	407
37	170
38	270
39	173
40	373
41	138
42	212
43	132
44	163
45	130
46	148
47	114
48	197
49	113
50	142
51	97
52	137
53	80
54	125
55	86
56	112
57	75
58	93
59	69
60	2826
