# [1]Indel length	[2]Count
-60	2533
-59	40
-58	81
-57	55
-56	119
-55	68
-54	107
-53	70
-52	115
-51	87
-50	163
-49	155
-48	203
-47	102
-46	159
-45	138
-44	219
-43	118
-42	235
-41	144
-40	397
-39	176
-38	295
-37	201
-36	434
-35	245
-34	410
-33	274
-32	644
-31	320
-30	771
-29	384
-28	914
-27	473
-26	921
-25	685
-24	1543
-23	625
-22	1260
-21	826
-20	2607
-19	955
-18	2258
-17	1242
-16	3811
-15	2400
-14	3633
-13	2083
-12	7637
-11	2795
-10	7787
-9	4307
-8	13583
-7	5472
-6	16361
-5	15074
-4	50877
-3	35150
-2	92102
-1	230182
1	233660
2	91302
3	33172
4	48298
5	14163
6	15627
7	5212
8	13367
9	4096
10	7355
11	2523
12	7328
13	1834
14	3260
15	2158
16	3665
17	1096
18	2056
19	850
20	2481
21	797
22	1106
23	610
24	1425
25	667
26	768
27	447
28	877
29	313
30	691
31	277
32	569
33	254
34	357
35	250
36	393
37	175
38	257
39	164
40	335
41	131
42	206
43	127
44	164
45	143
46	157
47	115
48	169
49	114
50	123
51	79
52	120
53	76
54	117
55	69
56	105
57	68
58	74
59	68
60	2520
