# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.56
-58	0.55
-57	0.68
-56	0.58
-55	0.56
-54	0.59
-53	0.54
-52	0.59
-51	0.56
-50	0.60
-49	0.51
-48	0.61
-47	0.63
-46	0.61
-45	0.55
-44	0.62
-43	0.59
-42	0.63
-41	0.59
-40	0.59
-39	0.60
-38	0.62
-37	0.59
-36	0.63
-35	0.61
-34	0.66
-33	0.60
-32	0.64
-31	0.60
-30	0.64
-29	0.61
-28	0.63
-27	0.62
-26	0.63
-25	0.62
-24	0.63
-23	0.62
-22	0.65
-21	0.64
-20	0.62
-19	0.66
-18	0.65
-17	0.65
-16	0.62
-15	0.62
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.63
5	0.61
6	0.59
7	0.59
8	0.57
9	0.58
10	0.56
11	0.57
12	0.56
13	0.59
14	0.55
15	0.56
16	0.56
17	0.59
18	0.55
19	0.60
20	0.55
21	0.60
22	0.55
23	0.60
24	0.58
25	0.57
26	0.55
27	0.59
28	0.56
29	0.62
30	0.57
31	0.62
32	0.57
33	0.62
34	0.59
35	0.58
36	0.58
37	0.60
38	0.57
39	0.59
40	0.59
41	0.63
42	0.60
43	0.61
44	0.57
45	0.61
46	0.62
47	0.61
48	0.58
49	0.63
50	0.61
51	0.62
52	0.66
53	0.61
54	0.57
55	0.65
56	0.61
57	0.66
58	0.60
59	0.59
60	0.62
