# [1]Indel length	[2]Count
-60	2598
-59	55
-58	98
-57	59
-56	122
-55	65
-54	121
-53	76
-52	136
-51	70
-50	164
-49	158
-48	207
-47	108
-46	169
-45	139
-44	220
-43	120
-42	227
-41	154
-40	413
-39	190
-38	308
-37	210
-36	455
-35	266
-34	422
-33	268
-32	614
-31	329
-30	752
-29	377
-28	960
-27	530
-26	934
-25	713
-24	1549
-23	656
-22	1347
-21	842
-20	2548
-19	971
-18	2238
-17	1198
-16	3845
-15	2462
-14	3740
-13	2093
-12	7789
-11	2929
-10	8049
-9	4377
-8	13868
-7	5763
-6	16758
-5	15630
-4	51866
-3	35942
-2	94482
-1	236424
1	240327
2	93552
3	34000
4	49287
5	14492
6	16200
7	5330
8	13942
9	4227
10	7542
11	2621
12	7510
13	1962
14	3498
15	2330
16	3802
17	1115
18	2226
19	903
20	2540
21	873
22	1284
23	620
24	1545
25	707
26	858
27	485
28	912
29	376
30	749
31	323
32	614
33	252
34	387
35	284
36	435
37	184
38	297
39	164
40	357
41	137
42	212
43	125
44	179
45	124
46	159
47	111
48	184
49	135
50	137
51	103
52	136
53	88
54	119
55	77
56	121
57	55
58	94
59	69
60	2960
