# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.56
-58	0.56
-57	0.61
-56	0.60
-55	0.59
-54	0.61
-53	0.57
-52	0.62
-51	0.59
-50	0.64
-49	0.57
-48	0.61
-47	0.57
-46	0.63
-45	0.62
-44	0.65
-43	0.64
-42	0.64
-41	0.66
-40	0.61
-39	0.63
-38	0.65
-37	0.62
-36	0.63
-35	0.61
-34	0.65
-33	0.60
-32	0.65
-31	0.64
-30	0.63
-29	0.64
-28	0.66
-27	0.60
-26	0.65
-25	0.64
-24	0.65
-23	0.63
-22	0.66
-21	0.63
-20	0.64
-19	0.66
-18	0.64
-17	0.65
-16	0.63
-15	0.63
-14	0.65
-13	0.67
-12	0.64
-11	0.67
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.62
8	0.58
9	0.61
10	0.57
11	0.61
12	0.58
13	0.63
14	0.57
15	0.59
16	0.58
17	0.64
18	0.57
19	0.64
20	0.58
21	0.63
22	0.58
23	0.61
24	0.60
25	0.62
26	0.60
27	0.65
28	0.60
29	0.62
30	0.61
31	0.66
32	0.58
33	0.61
34	0.60
35	0.60
36	0.60
37	0.65
38	0.63
39	0.61
40	0.62
41	0.71
42	0.66
43	0.61
44	0.62
45	0.63
46	0.60
47	0.64
48	0.60
49	0.64
50	0.56
51	0.62
52	0.66
53	0.69
54	0.62
55	0.63
56	0.61
57	0.65
58	0.60
59	0.68
60	0.66
