# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.55
-58	0.60
-57	0.66
-56	0.63
-55	0.62
-54	0.60
-53	0.57
-52	0.69
-51	0.56
-50	0.59
-49	0.57
-48	0.60
-47	0.62
-46	0.67
-45	0.64
-44	0.64
-43	0.63
-42	0.68
-41	0.65
-40	0.62
-39	0.63
-38	0.66
-37	0.59
-36	0.66
-35	0.62
-34	0.66
-33	0.68
-32	0.66
-31	0.65
-30	0.65
-29	0.70
-28	0.66
-27	0.64
-26	0.66
-25	0.64
-24	0.64
-23	0.64
-22	0.65
-21	0.66
-20	0.63
-19	0.67
-18	0.65
-17	0.66
-16	0.64
-15	0.64
-14	0.65
-13	0.67
-12	0.64
-11	0.67
-10	0.63
-9	0.66
-8	0.64
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.65
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.65
5	0.63
6	0.61
7	0.63
8	0.59
9	0.62
10	0.59
11	0.63
12	0.59
13	0.64
14	0.59
15	0.59
16	0.59
17	0.64
18	0.58
19	0.66
20	0.58
21	0.65
22	0.59
23	0.62
24	0.60
25	0.60
26	0.61
27	0.65
28	0.62
29	0.65
30	0.57
31	0.64
32	0.62
33	0.67
34	0.62
35	0.63
36	0.63
37	0.67
38	0.62
39	0.58
40	0.59
41	0.68
42	0.61
43	0.62
44	0.67
45	0.69
46	0.60
47	0.64
48	0.62
49	0.66
50	0.61
51	0.68
52	0.64
53	0.67
54	0.64
55	0.65
56	0.63
57	0.62
58	0.66
59	0.62
60	0.67
