# [1]Indel length	[2]Count
-60	2396
-59	38
-58	84
-57	59
-56	102
-55	69
-54	105
-53	65
-52	125
-51	76
-50	146
-49	143
-48	206
-47	108
-46	152
-45	130
-44	205
-43	115
-42	224
-41	143
-40	344
-39	193
-38	328
-37	222
-36	429
-35	246
-34	412
-33	271
-32	579
-31	312
-30	713
-29	393
-28	881
-27	500
-26	896
-25	686
-24	1507
-23	633
-22	1302
-21	821
-20	2543
-19	949
-18	2258
-17	1236
-16	3690
-15	2307
-14	3620
-13	2028
-12	7496
-11	2790
-10	7584
-9	4198
-8	13451
-7	5462
-6	16035
-5	15035
-4	50015
-3	34735
-2	91045
-1	228395
1	230702
2	90227
3	32703
4	48235
5	13890
6	15694
7	5053
8	13346
9	3968
10	7227
11	2499
12	7242
13	1821
14	3297
15	2175
16	3575
17	1074
18	2121
19	836
20	2315
21	788
22	1154
23	589
24	1447
25	639
26	798
27	459
28	866
29	316
30	671
31	294
32	551
33	248
34	372
35	268
36	402
37	194
38	253
39	150
40	310
41	131
42	207
43	104
44	157
45	123
46	119
47	103
48	164
49	113
50	128
51	72
52	123
53	88
54	103
55	65
56	98
57	64
58	90
59	65
60	2465
