# [1]Indel length	[2]Count
-60	2541
-59	42
-58	81
-57	54
-56	127
-55	69
-54	112
-53	66
-52	113
-51	83
-50	173
-49	153
-48	196
-47	103
-46	154
-45	116
-44	197
-43	110
-42	230
-41	152
-40	388
-39	164
-38	320
-37	199
-36	449
-35	253
-34	390
-33	257
-32	665
-31	330
-30	738
-29	399
-28	946
-27	483
-26	904
-25	695
-24	1540
-23	613
-22	1255
-21	798
-20	2432
-19	980
-18	2245
-17	1213
-16	3800
-15	2250
-14	3565
-13	2132
-12	7411
-11	2741
-10	7703
-9	4209
-8	13152
-7	5457
-6	16180
-5	14868
-4	50192
-3	34542
-2	91345
-1	227603
1	230844
2	89790
3	32547
4	47705
5	13836
6	15360
7	5031
8	13096
9	3964
10	7212
11	2493
12	7054
13	1819
14	3146
15	2144
16	3494
17	1006
18	1963
19	850
20	2378
21	782
22	1076
23	588
24	1461
25	597
26	740
27	458
28	830
29	287
30	643
31	279
32	517
33	220
34	335
35	271
36	374
37	160
38	240
39	156
40	302
41	118
42	185
43	120
44	148
45	113
46	143
47	105
48	160
49	112
50	128
51	68
52	127
53	65
54	108
55	69
56	97
57	58
58	80
59	64
60	2344
