# [1]Indel length	[2]Count
-60	2534
-59	50
-58	97
-57	58
-56	104
-55	60
-54	129
-53	60
-52	113
-51	68
-50	159
-49	154
-48	202
-47	116
-46	154
-45	131
-44	208
-43	108
-42	216
-41	133
-40	378
-39	196
-38	314
-37	191
-36	427
-35	245
-34	401
-33	264
-32	625
-31	311
-30	748
-29	360
-28	937
-27	475
-26	905
-25	693
-24	1534
-23	629
-22	1281
-21	826
-20	2522
-19	988
-18	2243
-17	1159
-16	3732
-15	2357
-14	3588
-13	2113
-12	7637
-11	2805
-10	7740
-9	4233
-8	13476
-7	5481
-6	15955
-5	15053
-4	50895
-3	34916
-2	92184
-1	229578
1	232267
2	91216
3	32897
4	48007
5	13949
6	15814
7	5110
8	13468
9	4015
10	7316
11	2528
12	7200
13	1861
14	3307
15	2208
16	3631
17	1057
18	2092
19	875
20	2384
21	818
22	1162
23	553
24	1503
25	632
26	797
27	465
28	891
29	317
30	694
31	329
32	577
33	235
34	374
35	239
36	418
37	202
38	266
39	151
40	340
41	128
42	229
43	106
44	167
45	142
46	135
47	111
48	184
49	100
50	127
51	81
52	122
53	76
54	116
55	86
56	92
57	64
58	97
59	57
60	2634
