# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.59
-58	0.54
-57	0.56
-56	0.58
-55	0.59
-54	0.57
-53	0.59
-52	0.63
-51	0.56
-50	0.59
-49	0.55
-48	0.57
-47	0.59
-46	0.61
-45	0.55
-44	0.63
-43	0.61
-42	0.61
-41	0.61
-40	0.58
-39	0.63
-38	0.62
-37	0.60
-36	0.62
-35	0.61
-34	0.65
-33	0.59
-32	0.64
-31	0.61
-30	0.63
-29	0.64
-28	0.65
-27	0.61
-26	0.65
-25	0.62
-24	0.63
-23	0.60
-22	0.64
-21	0.63
-20	0.61
-19	0.65
-18	0.64
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.65
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.64
5	0.62
6	0.59
7	0.59
8	0.58
9	0.59
10	0.56
11	0.58
12	0.57
13	0.58
14	0.54
15	0.56
16	0.55
17	0.60
18	0.55
19	0.59
20	0.55
21	0.59
22	0.54
23	0.60
24	0.56
25	0.58
26	0.55
27	0.60
28	0.58
29	0.61
30	0.56
31	0.66
32	0.58
33	0.62
34	0.55
35	0.59
36	0.59
37	0.63
38	0.59
39	0.57
40	0.56
41	0.64
42	0.62
43	0.60
44	0.58
45	0.57
46	0.61
47	0.60
48	0.56
49	0.62
50	0.60
51	0.59
52	0.61
53	0.67
54	0.61
55	0.58
56	0.62
57	0.60
58	0.57
59	0.67
60	0.63
