# [1]Indel length	[2]Count
-60	2550
-59	45
-58	69
-57	48
-56	101
-55	57
-54	125
-53	71
-52	124
-51	76
-50	161
-49	126
-48	198
-47	93
-46	157
-45	121
-44	194
-43	120
-42	223
-41	146
-40	373
-39	180
-38	313
-37	192
-36	422
-35	235
-34	392
-33	266
-32	618
-31	309
-30	714
-29	411
-28	939
-27	520
-26	893
-25	681
-24	1535
-23	619
-22	1318
-21	788
-20	2578
-19	953
-18	2253
-17	1189
-16	3825
-15	2382
-14	3603
-13	2094
-12	7655
-11	2758
-10	7837
-9	4376
-8	13434
-7	5434
-6	16298
-5	15209
-4	50700
-3	34825
-2	92486
-1	230368
1	233183
2	90943
3	33012
4	48161
5	13955
6	15712
7	5068
8	13276
9	3991
10	7184
11	2491
12	7264
13	1754
14	3281
15	2174
16	3648
17	1036
18	2084
19	845
20	2373
21	782
22	1114
23	540
24	1444
25	628
26	719
27	460
28	867
29	306
30	651
31	305
32	501
33	248
34	342
35	246
36	366
37	179
38	241
39	175
40	319
41	125
42	186
43	112
44	158
45	132
46	137
47	97
48	169
49	101
50	131
51	76
52	116
53	84
54	104
55	81
56	83
57	58
58	69
59	67
60	2394
