# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.52
-58	0.59
-57	0.55
-56	0.58
-55	0.60
-54	0.57
-53	0.59
-52	0.65
-51	0.59
-50	0.62
-49	0.60
-48	0.60
-47	0.52
-46	0.64
-45	0.62
-44	0.65
-43	0.62
-42	0.64
-41	0.60
-40	0.59
-39	0.60
-38	0.63
-37	0.62
-36	0.66
-35	0.57
-34	0.66
-33	0.64
-32	0.65
-31	0.65
-30	0.64
-29	0.64
-28	0.65
-27	0.63
-26	0.66
-25	0.63
-24	0.65
-23	0.65
-22	0.63
-21	0.63
-20	0.63
-19	0.65
-18	0.65
-17	0.66
-16	0.64
-15	0.64
-14	0.64
-13	0.66
-12	0.63
-11	0.67
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.68
2	0.64
3	0.65
4	0.64
5	0.64
6	0.61
7	0.61
8	0.59
9	0.61
10	0.59
11	0.61
12	0.59
13	0.62
14	0.58
15	0.59
16	0.58
17	0.64
18	0.58
19	0.63
20	0.58
21	0.62
22	0.58
23	0.64
24	0.60
25	0.61
26	0.58
27	0.64
28	0.58
29	0.64
30	0.59
31	0.64
32	0.61
33	0.64
34	0.60
35	0.61
36	0.61
37	0.63
38	0.61
39	0.61
40	0.60
41	0.68
42	0.64
43	0.63
44	0.62
45	0.65
46	0.61
47	0.62
48	0.61
49	0.66
50	0.64
51	0.71
52	0.61
53	0.67
54	0.67
55	0.63
56	0.64
57	0.67
58	0.59
59	0.67
60	0.65
