# [1]Indel length	[2]Count
-60	2420
-59	55
-58	73
-57	59
-56	111
-55	70
-54	111
-53	73
-52	103
-51	70
-50	166
-49	140
-48	200
-47	96
-46	137
-45	131
-44	230
-43	112
-42	223
-41	135
-40	362
-39	174
-38	304
-37	189
-36	457
-35	248
-34	415
-33	270
-32	626
-31	303
-30	794
-29	365
-28	932
-27	499
-26	923
-25	734
-24	1526
-23	650
-22	1275
-21	811
-20	2508
-19	977
-18	2245
-17	1171
-16	3796
-15	2345
-14	3595
-13	2091
-12	7586
-11	2771
-10	7766
-9	4333
-8	13357
-7	5643
-6	16176
-5	15137
-4	50405
-3	34740
-2	91757
-1	229140
1	232566
2	90826
3	33299
4	48075
5	14046
6	15851
7	5187
8	13503
9	4084
10	7343
11	2563
12	7348
13	1829
14	3250
15	2236
16	3638
17	1132
18	2120
19	871
20	2477
21	782
22	1191
23	581
24	1521
25	648
26	826
27	448
28	901
29	337
30	740
31	308
32	560
33	236
34	394
35	278
36	408
37	191
38	260
39	191
40	323
41	137
42	199
43	127
44	193
45	139
46	128
47	103
48	168
49	118
50	139
51	89
52	136
53	84
54	127
55	89
56	101
57	66
58	98
59	67
60	2600
