# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.52
-58	0.53
-57	0.56
-56	0.61
-55	0.59
-54	0.53
-53	0.57
-52	0.57
-51	0.58
-50	0.59
-49	0.53
-48	0.58
-47	0.62
-46	0.60
-45	0.58
-44	0.63
-43	0.57
-42	0.58
-41	0.62
-40	0.59
-39	0.61
-38	0.62
-37	0.62
-36	0.63
-35	0.61
-34	0.66
-33	0.59
-32	0.62
-31	0.64
-30	0.62
-29	0.63
-28	0.63
-27	0.62
-26	0.65
-25	0.62
-24	0.63
-23	0.62
-22	0.64
-21	0.64
-20	0.62
-19	0.64
-18	0.65
-17	0.64
-16	0.62
-15	0.62
-14	0.65
-13	0.65
-12	0.62
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.64
4	0.63
5	0.63
6	0.58
7	0.60
8	0.57
9	0.60
10	0.57
11	0.60
12	0.57
13	0.59
14	0.56
15	0.57
16	0.56
17	0.62
18	0.56
19	0.62
20	0.56
21	0.61
22	0.56
23	0.60
24	0.58
25	0.61
26	0.58
27	0.64
28	0.57
29	0.63
30	0.57
31	0.65
32	0.58
33	0.58
34	0.58
35	0.59
36	0.58
37	0.64
38	0.60
39	0.59
40	0.58
41	0.65
42	0.60
43	0.64
44	0.58
45	0.58
46	0.58
47	0.64
48	0.63
49	0.64
50	0.61
51	0.64
52	0.57
53	0.61
54	0.61
55	0.56
56	0.66
57	0.63
58	0.63
59	0.66
60	0.64
