# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.57
-58	0.62
-57	0.61
-56	0.59
-55	0.60
-54	0.59
-53	0.55
-52	0.57
-51	0.59
-50	0.63
-49	0.55
-48	0.63
-47	0.63
-46	0.63
-45	0.60
-44	0.63
-43	0.63
-42	0.63
-41	0.62
-40	0.61
-39	0.63
-38	0.66
-37	0.61
-36	0.68
-35	0.62
-34	0.64
-33	0.65
-32	0.65
-31	0.66
-30	0.65
-29	0.66
-28	0.66
-27	0.63
-26	0.66
-25	0.65
-24	0.65
-23	0.63
-22	0.66
-21	0.64
-20	0.64
-19	0.66
-18	0.65
-17	0.66
-16	0.64
-15	0.63
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.65
4	0.64
5	0.64
6	0.60
7	0.62
8	0.59
9	0.61
10	0.58
11	0.61
12	0.59
13	0.62
14	0.57
15	0.59
16	0.58
17	0.63
18	0.57
19	0.65
20	0.58
21	0.63
22	0.57
23	0.63
24	0.58
25	0.61
26	0.59
27	0.65
28	0.62
29	0.65
30	0.61
31	0.65
32	0.62
33	0.65
34	0.59
35	0.59
36	0.61
37	0.65
38	0.65
39	0.62
40	0.56
41	0.66
42	0.65
43	0.62
44	0.61
45	0.61
46	0.58
47	0.66
48	0.63
49	0.65
50	0.61
51	0.65
52	0.60
53	0.66
54	0.67
55	0.66
56	0.64
57	0.68
58	0.62
59	0.66
60	0.64
