# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.57
-58	0.58
-57	0.63
-56	0.60
-55	0.65
-54	0.65
-53	0.62
-52	0.64
-51	0.57
-50	0.62
-49	0.57
-48	0.60
-47	0.57
-46	0.62
-45	0.61
-44	0.64
-43	0.63
-42	0.67
-41	0.60
-40	0.60
-39	0.60
-38	0.63
-37	0.61
-36	0.64
-35	0.57
-34	0.63
-33	0.65
-32	0.65
-31	0.66
-30	0.64
-29	0.63
-28	0.64
-27	0.62
-26	0.65
-25	0.62
-24	0.63
-23	0.64
-22	0.65
-21	0.65
-20	0.62
-19	0.65
-18	0.65
-17	0.67
-16	0.63
-15	0.63
-14	0.65
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.60
12	0.57
13	0.60
14	0.56
15	0.57
16	0.57
17	0.61
18	0.57
19	0.62
20	0.57
21	0.62
22	0.55
23	0.61
24	0.58
25	0.59
26	0.56
27	0.61
28	0.58
29	0.59
30	0.58
31	0.65
32	0.57
33	0.62
34	0.56
35	0.59
36	0.60
37	0.63
38	0.63
39	0.64
40	0.59
41	0.66
42	0.60
43	0.64
44	0.61
45	0.59
46	0.59
47	0.62
48	0.60
49	0.64
50	0.63
51	0.64
52	0.60
53	0.65
54	0.64
55	0.58
56	0.61
57	0.67
58	0.64
59	0.60
60	0.63
