# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.53
-58	0.51
-57	0.62
-56	0.66
-55	0.54
-54	0.61
-53	0.56
-52	0.58
-51	0.54
-50	0.55
-49	0.59
-48	0.59
-47	0.57
-46	0.62
-45	0.55
-44	0.65
-43	0.60
-42	0.65
-41	0.61
-40	0.60
-39	0.59
-38	0.62
-37	0.64
-36	0.61
-35	0.59
-34	0.63
-33	0.60
-32	0.64
-31	0.64
-30	0.64
-29	0.62
-28	0.64
-27	0.63
-26	0.64
-25	0.64
-24	0.64
-23	0.63
-22	0.66
-21	0.62
-20	0.62
-19	0.64
-18	0.65
-17	0.65
-16	0.63
-15	0.63
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.60
8	0.58
9	0.61
10	0.57
11	0.60
12	0.57
13	0.60
14	0.57
15	0.59
16	0.57
17	0.62
18	0.56
19	0.62
20	0.57
21	0.63
22	0.56
23	0.64
24	0.60
25	0.59
26	0.58
27	0.62
28	0.59
29	0.63
30	0.59
31	0.64
32	0.59
33	0.63
34	0.58
35	0.59
36	0.59
37	0.61
38	0.62
39	0.60
40	0.59
41	0.64
42	0.63
43	0.62
44	0.63
45	0.60
46	0.61
47	0.65
48	0.58
49	0.64
50	0.59
51	0.65
52	0.66
53	0.67
54	0.59
55	0.58
56	0.60
57	0.61
58	0.63
59	0.67
60	0.64
