# [1]Indel length	[2]Count
-60	2443
-59	44
-58	76
-57	62
-56	119
-55	69
-54	116
-53	62
-52	130
-51	71
-50	162
-49	146
-48	182
-47	100
-46	157
-45	122
-44	217
-43	123
-42	215
-41	129
-40	366
-39	194
-38	309
-37	209
-36	424
-35	240
-34	392
-33	282
-32	625
-31	299
-30	759
-29	358
-28	933
-27	489
-26	925
-25	667
-24	1499
-23	636
-22	1312
-21	812
-20	2503
-19	943
-18	2189
-17	1220
-16	3804
-15	2348
-14	3593
-13	2133
-12	7643
-11	2759
-10	7651
-9	4228
-8	13367
-7	5566
-6	16076
-5	15107
-4	49967
-3	35042
-2	91487
-1	228019
1	231878
2	90533
3	32749
4	48005
5	13992
6	15498
7	5128
8	13361
9	4018
10	7372
11	2602
12	7373
13	1827
14	3356
15	2288
16	3543
17	1095
18	2117
19	872
20	2476
21	768
22	1197
23	571
24	1539
25	636
26	822
27	456
28	857
29	305
30	681
31	318
32	540
33	257
34	359
35	258
36	416
37	196
38	248
39	161
40	352
41	127
42	219
43	122
44	167
45	123
46	155
47	108
48	154
49	116
50	129
51	78
52	139
53	78
54	121
55	67
56	86
57	72
58	83
59	65
60	2646
