# [1]Indel length	[2]Count
-60	2292
-59	47
-58	78
-57	42
-56	101
-55	66
-54	125
-53	57
-52	115
-51	68
-50	150
-49	156
-48	199
-47	99
-46	137
-45	111
-44	210
-43	115
-42	205
-41	113
-40	372
-39	177
-38	307
-37	187
-36	435
-35	251
-34	410
-33	275
-32	610
-31	305
-30	751
-29	391
-28	887
-27	454
-26	907
-25	662
-24	1529
-23	636
-22	1231
-21	799
-20	2478
-19	920
-18	2235
-17	1114
-16	3663
-15	2336
-14	3627
-13	2074
-12	7411
-11	2664
-10	7616
-9	4174
-8	13243
-7	5376
-6	15872
-5	14871
-4	49589
-3	34047
-2	90621
-1	226519
1	229187
2	88919
3	32357
4	47220
5	13612
6	15324
7	4888
8	12912
9	3918
10	7233
11	2383
12	7008
13	1725
14	3077
15	2130
16	3497
17	1025
18	2006
19	807
20	2359
21	724
22	1113
23	551
24	1390
25	595
26	788
27	431
28	835
29	328
30	662
31	285
32	504
33	224
34	334
35	231
36	356
37	175
38	229
39	174
40	291
41	129
42	185
43	107
44	165
45	108
46	141
47	93
48	162
49	112
50	116
51	73
52	118
53	70
54	101
55	79
56	91
57	66
58	78
59	46
60	2349
