# [1]Indel length	[2]Count
-60	2386
-59	46
-58	91
-57	50
-56	118
-55	52
-54	107
-53	61
-52	109
-51	71
-50	145
-49	121
-48	186
-47	107
-46	142
-45	114
-44	198
-43	108
-42	203
-41	128
-40	357
-39	162
-38	293
-37	196
-36	424
-35	213
-34	362
-33	282
-32	609
-31	315
-30	758
-29	353
-28	876
-27	462
-26	905
-25	688
-24	1492
-23	582
-22	1306
-21	772
-20	2392
-19	917
-18	2222
-17	1177
-16	3592
-15	2317
-14	3536
-13	2124
-12	7429
-11	2684
-10	7441
-9	4259
-8	13222
-7	5359
-6	16041
-5	14771
-4	49436
-3	34550
-2	90558
-1	227509
1	230402
2	89443
3	32390
4	47124
5	13743
6	15230
7	4902
8	12833
9	3907
10	7050
11	2489
12	7000
13	1787
14	3141
15	2178
16	3448
17	1048
18	1839
19	796
20	2262
21	749
22	1049
23	572
24	1333
25	622
26	725
27	459
28	768
29	312
30	609
31	259
32	510
33	205
34	327
35	253
36	346
37	184
38	236
39	139
40	260
41	123
42	195
43	107
44	157
45	122
46	131
47	100
48	142
49	91
50	118
51	71
52	113
53	69
54	98
55	65
56	86
57	64
58	69
59	59
60	2102
