# [1]Indel length	[2]Count
-60	2545
-59	43
-58	86
-57	54
-56	116
-55	58
-54	129
-53	60
-52	130
-51	88
-50	169
-49	138
-48	212
-47	97
-46	166
-45	131
-44	211
-43	127
-42	214
-41	144
-40	387
-39	191
-38	302
-37	205
-36	460
-35	251
-34	404
-33	283
-32	641
-31	287
-30	755
-29	400
-28	967
-27	511
-26	872
-25	691
-24	1491
-23	647
-22	1306
-21	824
-20	2442
-19	975
-18	2306
-17	1225
-16	3696
-15	2308
-14	3605
-13	2045
-12	7504
-11	2699
-10	7683
-9	4212
-8	13486
-7	5364
-6	16052
-5	15115
-4	50148
-3	34727
-2	91141
-1	228605
1	231836
2	90305
3	32444
4	47681
5	13841
6	15478
7	5103
8	13142
9	4063
10	7411
11	2476
12	7248
13	1793
14	3179
15	2155
16	3612
17	1090
18	2037
19	854
20	2436
21	796
22	1118
23	585
24	1432
25	610
26	828
27	460
28	889
29	309
30	674
31	297
32	581
33	252
34	364
35	252
36	418
37	187
38	230
39	167
40	312
41	116
42	206
43	101
44	164
45	130
46	141
47	96
48	185
49	107
50	134
51	80
52	116
53	87
54	123
55	73
56	107
57	62
58	90
59	67
60	2489
