# [1]Indel length	[2]Count
-60	2467
-59	44
-58	91
-57	62
-56	103
-55	59
-54	121
-53	65
-52	119
-51	85
-50	159
-49	154
-48	196
-47	110
-46	150
-45	129
-44	229
-43	126
-42	211
-41	169
-40	389
-39	177
-38	316
-37	218
-36	440
-35	261
-34	430
-33	283
-32	620
-31	302
-30	805
-29	393
-28	950
-27	543
-26	865
-25	682
-24	1469
-23	623
-22	1282
-21	810
-20	2551
-19	1001
-18	2202
-17	1257
-16	3814
-15	2411
-14	3620
-13	2137
-12	7535
-11	2775
-10	7814
-9	4299
-8	13688
-7	5499
-6	16322
-5	15204
-4	50608
-3	35187
-2	91848
-1	230729
1	234669
2	91232
3	33148
4	48276
5	13994
6	15763
7	5154
8	13512
9	4131
10	7297
11	2547
12	7365
13	1869
14	3379
15	2223
16	3675
17	1057
18	2061
19	861
20	2519
21	729
22	1155
23	619
24	1447
25	641
26	840
27	460
28	823
29	334
30	663
31	320
32	607
33	245
34	325
35	275
36	393
37	196
38	273
39	182
40	329
41	129
42	202
43	117
44	164
45	121
46	153
47	96
48	163
49	127
50	146
51	87
52	129
53	87
54	114
55	77
56	106
57	61
58	78
59	69
60	2614
