# [1]Indel length	[2]Count
-60	2676
-59	46
-58	91
-57	56
-56	111
-55	66
-54	118
-53	62
-52	130
-51	74
-50	138
-49	139
-48	204
-47	108
-46	148
-45	124
-44	208
-43	115
-42	239
-41	132
-40	384
-39	187
-38	298
-37	200
-36	407
-35	235
-34	408
-33	237
-32	650
-31	325
-30	759
-29	396
-28	924
-27	518
-26	919
-25	706
-24	1532
-23	597
-22	1317
-21	805
-20	2519
-19	975
-18	2166
-17	1211
-16	3797
-15	2413
-14	3602
-13	2110
-12	7638
-11	2814
-10	7831
-9	4243
-8	13494
-7	5578
-6	16401
-5	15089
-4	50957
-3	35184
-2	92714
-1	231423
1	234584
2	91659
3	33084
4	48308
5	14020
6	16006
7	5074
8	13489
9	4082
10	7404
11	2455
12	7339
13	1943
14	3242
15	2278
16	3710
17	1083
18	2076
19	836
20	2514
21	814
22	1183
23	592
24	1451
25	647
26	809
27	468
28	862
29	325
30	672
31	277
32	514
33	246
34	371
35	251
36	378
37	198
38	237
39	158
40	317
41	129
42	189
43	102
44	164
45	128
46	125
47	100
48	166
49	92
50	126
51	76
52	117
53	80
54	107
55	57
56	101
57	56
58	86
59	71
60	2399
